CustomerID,Age,EmploymentStatus,AnnualIncomeUSD,FICOScore,LatePayments12M,MaxDaysPastDue12M,MonthsSinceLastDelinquency,AccountTenureMonths,UtilizationRatePct,PaymentHistoryScore,DefaultNext12M
IND0000393,23,Employed_PT,43460,656,0,0,11,11,39.9,89,0
IND0000394,67,Retired,62749,825,0,0,60,60,3.4,100,0
IND0000395,58,Employed_FT,48201,395,11,180,0,49,65.8,9,1
IND0000396,34,Retired,34493,765,0,0,92,92,10.4,100,0
IND0000397,18,Employed_PT,13485,673,2,12,0,3,17,91,0
IND0000398,60,Self_Employed,95960,742,0,0,168,168,20.4,100,0
IND0000399,39,Self_Employed,48780,340,12,180,0,59,69,0,1
IND0000400,58,Self_Employed,68836,787,0,0,143,143,22.7,100,0
IND0000401,19,Unemployed,5099,599,0,0,6,6,38.6,70,1
IND0000402,33,Self_Employed,36917,665,0,0,101,101,46.9,76,0
IND0000403,41,Employed_FT,84980,682,0,0,116,116,49,93,0
IND0000404,42,Contract,85736,730,0,0,91,91,19.4,97,0
IND0000405,35,Employed_FT,57772,742,0,0,43,43,18.8,91,0
IND0000406,50,Employed_FT,62531,767,0,0,123,123,6.3,100,0
IND0000407,26,Student,9214,714,0,0,23,23,38.5,94,0
IND0000408,39,Self_Employed,125089,687,0,0,27,27,34.5,83,0
IND0000409,43,Contract,54109,723,0,0,133,133,12.6,98,0
IND0000410,48,Self_Employed,82575,552,6,56,0,48,31.4,51,0
IND0000411,51,Contract,60774,661,1,55,21,58,37.1,59,0
IND0000412,25,Unemployed,9806,707,0,0,25,25,33.3,100,0
IND0000413,20,Student,7436,699,0,0,6,6,33.9,100,0
IND0000414,59,Employed_FT,50516,755,0,0,169,169,16.5,100,0
IND0000415,46,Employed_FT,106790,701,0,0,54,54,40.3,83,0
IND0000416,31,Employed_PT,22895,761,0,0,37,37,17.7,99,0
IND0000417,63,Employed_FT,55815,616,0,0,66,66,39.1,72,0
IND0000418,43,Employed_FT,44344,751,0,0,116,116,14.7,100,0
IND0000419,58,Employed_FT,41208,698,0,0,160,160,23.2,88,0
IND0000420,42,Student,11787,769,0,0,143,143,23.3,99,0
IND0000421,70,Employed_FT,144393,613,3,22,4,72,44.2,58,0
IND0000422,66,Retired,75790,825,0,0,117,117,0,100,0
IND0000423,38,Employed_FT,48786,664,0,0,33,33,17.3,95,0
IND0000424,55,Employed_FT,112439,693,0,0,201,201,28.9,89,0
IND0000425,50,Employed_FT,66151,724,0,0,137,137,26.6,94,0
IND0000426,60,Employed_FT,126992,697,0,0,142,142,21.8,86,0
IND0000427,27,Unemployed,40963,612,3,40,15,32,52,64,0
IND0000428,51,Retired,63489,647,0,0,54,54,29.1,76,0
IND0000429,56,Employed_FT,70234,670,0,0,98,98,39.3,78,0
IND0000430,18,Student,19717,712,0,0,6,6,42.4,88,0
IND0000431,24,Employed_FT,53344,642,0,0,19,19,27.6,71,0
IND0000432,18,Employed_PT,10085,550,6,84,0,3,32.6,63,1
IND0000433,37,Employed_FT,41341,464,8,54,0,107,53.4,36,0
IND0000434,51,Employed_FT,43331,663,0,0,30,30,42.1,95,0
IND0000435,62,Employed_FT,63011,766,0,0,140,140,0,100,0
IND0000436,42,Employed_PT,73081,646,0,0,175,175,44.2,72,0
IND0000437,64,Employed_PT,60836,678,0,0,94,94,30.4,87,0
IND0000438,22,Employed_FT,71015,672,2,38,19,38,30.3,73,0
IND0000439,18,Employed_PT,39446,661,0,0,4,4,37.7,73,0
IND0000440,40,Unemployed,5000,813,0,0,198,198,13.2,100,0
IND0000441,46,Student,22935,664,2,11,15,174,32.8,75,0
IND0000442,41,Employed_FT,103292,707,0,0,86,86,42.2,98,0
IND0000443,18,Student,5000,713,0,0,5,5,34.3,93,0
IND0000444,40,Employed_FT,100605,794,0,0,129,129,12,100,0
IND0000445,23,Employed_FT,31035,699,0,0,24,24,20.5,87,0
IND0000446,50,Employed_FT,28173,706,0,0,164,164,38.7,100,0
IND0000447,46,Self_Employed,197760,850,0,0,165,165,0,100,0
IND0000448,28,Employed_FT,37582,651,0,0,16,16,42.1,76,0
IND0000449,34,Employed_FT,43223,656,0,0,26,26,40.5,78,1
IND0000450,26,Employed_FT,86118,692,0,0,29,29,17.4,82,0
IND0000451,40,Student,10671,605,0,0,104,104,60,64,1
IND0000452,54,Employed_FT,71364,748,0,0,157,157,16.4,91,0
IND0000453,27,Self_Employed,44719,358,12,103,0,24,49,9,1
IND0000454,48,Employed_FT,80141,718,0,0,119,119,38.8,94,0
IND0000455,34,Employed_FT,55168,657,0,0,92,92,29.9,84,0
IND0000456,30,Self_Employed,87423,836,0,0,59,59,0,100,0
IND0000457,40,Employed_FT,43147,473,6,122,4,53,51.1,39,1
IND0000458,27,Employed_FT,63469,564,5,22,0,22,40.8,60,0
IND0000459,33,Employed_FT,70335,677,0,0,50,50,36.1,83,0
IND0000460,24,Self_Employed,191180,697,0,0,45,45,44.3,79,0
IND0000461,69,Employed_FT,62331,719,0,0,122,122,18.3,81,0
IND0000462,41,Employed_FT,59754,690,2,39,16,55,36.3,76,0
IND0000463,31,Self_Employed,66875,602,0,0,27,27,38.4,69,0
IND0000464,44,Employed_FT,106821,729,0,0,74,74,26.7,100,0
IND0000465,39,Self_Employed,28633,379,12,96,6,136,49.3,16,1
IND0000466,38,Employed_FT,66999,684,0,0,85,85,40.2,94,0
IND0000467,50,Self_Employed,15648,649,0,0,161,161,44.6,80,0
IND0000468,52,Retired,42430,762,0,0,147,147,19.4,100,0
IND0000469,34,Unemployed,26112,759,0,0,83,83,19.1,100,0
IND0000470,33,Employed_FT,43197,618,3,52,10,73,32.5,64,0
IND0000471,37,Unemployed,15021,763,0,0,41,41,19.8,100,0
IND0000472,18,Student,9259,600,2,10,0,2,42.6,58,0
IND0000473,20,Contract,24489,581,0,0,7,7,65.9,75,1
IND0000474,60,Employed_FT,136475,828,0,0,104,104,19.5,100,0
IND0000475,64,Employed_FT,49930,762,0,0,116,116,11.8,100,0
IND0000476,38,Employed_FT,73180,680,0,0,120,120,52.8,91,0
IND0000477,49,Employed_FT,84941,728,0,0,60,60,29.2,100,0
IND0000478,45,Employed_PT,22220,702,0,0,71,71,44.2,99,0
IND0000479,84,Employed_PT,45042,675,2,19,31,100,12.1,89,0
IND0000480,57,Self_Employed,39102,566,3,60,8,83,35.5,60,1
IND0000481,39,Employed_PT,40154,610,3,98,15,139,47.2,72,0
IND0000482,28,Employed_PT,16214,698,0,0,25,25,5.6,93,0
IND0000483,19,Student,10557,596,3,20,2,9,39.9,65,0
IND0000484,44,Employed_FT,65230,732,0,0,205,205,23.5,100,0
IND0000485,30,Employed_FT,103894,694,0,0,40,40,34.1,84,0
IND0000486,21,Employed_PT,27415,598,0,0,17,17,51.5,67,1
IND0000487,32,Employed_FT,82795,528,5,20,0,73,59.9,51,0
IND0000488,26,Employed_FT,74357,701,0,0,38,38,20.4,86,0
IND0000489,65,Retired,57042,689,0,0,82,82,29,82,0
IND0000490,53,Employed_FT,63092,732,0,0,118,118,32.8,95,0
IND0000491,41,Unemployed,20748,603,0,0,111,111,49.4,82,1
IND0000492,62,Employed_FT,60033,681,0,0,152,152,27.6,86,0
IND0000493,42,Employed_FT,33611,737,0,0,49,49,23,100,0
IND0000494,29,Self_Employed,57801,679,0,0,34,34,23.5,88,0
IND0000495,62,Employed_FT,85670,688,0,0,161,161,36.5,91,0
IND0000496,49,Employed_FT,33558,680,1,10,13,13,28.5,84,0
IND0000497,26,Employed_FT,45358,762,0,0,30,30,10.4,91,0
IND0000498,38,Employed_FT,37950,685,0,0,46,46,32.6,93,0
IND0000499,29,Employed_FT,90945,752,0,0,69,69,26.7,98,0
IND0000500,22,Student,30680,646,0,0,5,5,38.8,68,0
IND0000501,54,Self_Employed,75012,757,0,0,238,238,10.1,100,0
IND0000502,68,Employed_FT,124463,844,0,0,188,188,0,100,0
IND0000503,21,Employed_PT,33198,618,0,0,14,14,27.8,72,0
IND0000504,49,Employed_FT,123408,614,0,0,69,69,52.6,65,0
IND0000505,32,Employed_FT,46639,689,0,0,81,81,49.1,91,0
IND0000506,34,Contract,46385,720,0,0,114,114,32.3,100,0
IND0000507,33,Employed_FT,52623,702,0,0,47,47,40,89,0
IND0000508,29,Employed_PT,27678,540,7,103,0,70,29.3,42,1
IND0000509,42,Employed_PT,112239,694,0,0,121,121,29.4,97,0
IND0000510,29,Employed_FT,64755,690,0,0,64,64,36,83,0
IND0000511,45,Employed_FT,43938,591,5,137,0,116,49.4,53,0
IND0000512,40,Employed_FT,41083,729,0,0,174,174,24.5,100,0
IND0000513,38,Employed_FT,126572,758,0,0,47,47,8.5,97,0
IND0000514,28,Employed_FT,41555,699,0,0,25,25,24.8,86,0
IND0000515,33,Employed_FT,83218,693,0,0,39,39,33.1,77,0
IND0000516,52,Employed_FT,56316,757,0,0,234,234,0,100,0
IND0000517,48,Employed_FT,35599,638,0,0,90,90,33.7,76,1
IND0000518,27,Contract,57822,620,0,0,13,13,24.5,76,0
IND0000519,42,Employed_FT,48303,714,0,0,65,65,13,86,0
IND0000520,52,Unemployed,15967,646,0,0,102,102,26.1,81,0
IND0000521,18,Contract,51749,593,0,0,2,2,46.7,70,1
IND0000522,49,Student,25833,812,0,0,247,247,0.1,100,0
IND0000523,32,Contract,50698,806,0,0,81,81,0,100,0
IND0000524,49,Employed_FT,90730,651,2,18,15,100,35.1,66,0
IND0000525,30,Employed_FT,40375,708,0,0,37,37,15.7,92,0
IND0000526,18,Employed_PT,7846,620,0,0,4,4,20.9,85,0
IND0000527,18,Employed_PT,43382,777,0,0,3,3,5,100,0
IND0000528,42,Contract,63260,788,0,0,27,27,9.7,97,0
IND0000529,45,Retired,26320,585,0,0,53,53,67.6,70,0
IND0000530,28,Employed_FT,32306,733,0,0,8,8,0,90,0
IND0000531,50,Employed_FT,24382,605,0,0,181,181,60.2,68,0
IND0000532,18,Student,15681,738,0,0,3,3,23.4,100,0
IND0000533,40,Employed_FT,142646,761,0,0,143,143,12,100,0
IND0000534,24,Employed_FT,50171,639,0,0,22,22,42.2,80,0
IND0000535,32,Self_Employed,52024,688,0,0,60,60,35.4,79,0
IND0000536,42,Contract,48585,682,0,0,110,110,33.4,82,0
IND0000537,29,Employed_FT,169033,768,0,0,18,18,20.9,89,0
IND0000538,36,Unemployed,20341,723,0,0,118,118,31.3,100,0
IND0000539,55,Self_Employed,39339,613,4,83,0,58,34.9,60,0
IND0000540,33,Contract,58126,775,0,0,66,66,9.9,100,0
IND0000541,53,Employed_FT,96592,798,0,0,198,198,3.3,100,0
IND0000542,25,Contract,23028,639,0,0,19,19,35.1,77,0
IND0000543,48,Self_Employed,117309,719,0,0,158,158,21.8,93,0
IND0000544,61,Employed_FT,61168,850,0,0,251,251,0,100,0
IND0000545,18,Student,6299,733,0,0,4,4,34.2,100,0
IND0000546,30,Unemployed,11322,665,0,0,76,76,37.4,90,0
IND0000547,49,Employed_FT,72164,775,0,0,220,220,9.6,100,0
IND0000548,38,Employed_FT,86480,850,0,0,62,62,0,100,0
IND0000549,46,Employed_FT,48481,702,0,0,89,89,39.5,88,0
IND0000550,33,Self_Employed,43010,619,0,0,23,23,32.6,77,0
IND0000551,42,Contract,95919,749,0,0,177,177,28,95,0
IND0000552,39,Employed_FT,80695,707,0,0,59,59,5.3,88,0
IND0000553,57,Employed_FT,44822,621,0,0,109,109,56.6,75,0
IND0000554,45,Retired,17974,707,0,0,75,75,13.9,91,0
IND0000555,46,Employed_PT,18605,618,2,40,14,137,29.1,67,0
IND0000556,35,Unemployed,11919,624,0,0,107,107,53,84,0
IND0000557,34,Employed_FT,50611,716,0,0,84,84,15,89,0
IND0000558,35,Employed_FT,38280,374,11,179,4,63,59.1,8,1
IND0000559,47,Employed_FT,57200,722,0,0,118,118,29.3,91,0
IND0000560,35,Employed_PT,24375,380,12,144,0,10,50.9,10,1
IND0000561,45,Employed_FT,80484,432,11,69,14,53,50.3,25,1
IND0000562,70,Retired,46031,651,2,59,24,109,30,72,0
IND0000563,53,Employed_FT,74955,732,0,0,118,118,11.9,100,0
IND0000564,36,Employed_FT,65242,750,0,0,54,54,14.2,96,0
IND0000565,58,Contract,42978,699,2,18,47,153,13.8,76,0
IND0000566,35,Employed_FT,91608,619,3,20,16,40,38.9,65,0
IND0000567,18,Employed_FT,81984,721,0,0,3,3,26.6,87,0
IND0000568,27,Unemployed,34224,605,2,39,10,23,45.9,72,1
IND0000569,18,Student,18136,672,0,0,4,4,29.7,88,0
IND0000570,36,Self_Employed,44785,614,0,0,91,91,39.3,75,0
IND0000571,41,Retired,27028,688,0,0,38,38,35.7,93,0
IND0000572,64,Student,29187,686,0,0,49,49,50.8,84,0
IND0000573,46,Employed_FT,43275,629,0,0,100,100,34.9,79,0
IND0000574,38,Employed_FT,93835,708,0,0,56,56,17.6,92,0
IND0000575,53,Employed_FT,51122,729,0,0,56,56,22.4,85,0
IND0000576,18,Employed_FT,72905,755,0,0,3,3,11.4,93,0
IND0000577,44,Employed_PT,16483,550,4,53,0,176,51.6,58,1
IND0000578,52,Self_Employed,120103,685,0,0,51,51,26.5,91,0
IND0000579,20,Student,6104,641,0,0,4,4,53.1,76,0
IND0000580,57,Employed_FT,89612,773,0,0,114,114,20.8,100,0
IND0000581,46,Self_Employed,69794,767,0,0,166,166,18.9,100,0
IND0000582,35,Employed_FT,69156,706,0,0,79,79,32.9,100,0
IND0000583,50,Employed_PT,26155,653,0,0,91,91,50.5,74,0
IND0000584,73,Retired,44563,745,0,0,132,132,6.2,100,0
IND0000585,44,Employed_FT,61441,523,4,180,0,198,49.2,46,1
IND0000586,44,Employed_FT,35764,571,0,0,101,101,57.3,62,1
IND0000587,35,Employed_FT,35113,539,4,55,0,99,61.2,44,1
IND0000588,29,Employed_FT,51021,681,0,0,23,23,27.9,81,0
IND0000589,53,Employed_FT,63370,746,0,0,41,41,36.8,93,0
IND0000590,29,Employed_FT,28608,511,0,0,70,70,67.7,51,0
IND0000591,42,Employed_FT,113995,820,0,0,109,109,1.5,100,0
IND0000592,34,Employed_FT,54343,710,0,0,43,43,13.1,92,0
IND0000593,48,Employed_PT,25769,568,0,0,54,54,54.6,66,0
IND0000594,46,Employed_FT,37617,709,0,0,51,51,20.6,89,0
IND0000595,56,Self_Employed,250000,796,0,0,238,238,9.9,100,0
IND0000596,34,Employed_PT,109678,755,0,0,93,93,17.3,98,0
IND0000597,37,Self_Employed,47918,787,0,0,119,119,13.7,100,0
IND0000598,27,Student,23423,443,8,89,18,40,66.2,33,1
IND0000599,35,Employed_FT,57803,689,0,0,117,117,35.6,81,0
IND0000600,46,Employed_PT,67729,639,0,0,202,202,40.3,84,0
IND0000601,52,Student,23203,770,0,0,153,153,2.3,100,0
IND0000602,28,Contract,51733,693,0,0,33,33,39.2,91,0
IND0000603,53,Employed_FT,30580,850,0,0,280,280,0,100,0
IND0000604,60,Employed_FT,47572,663,0,0,61,61,18.5,80,0
IND0000605,47,Employed_FT,63952,622,0,0,171,171,30.5,83,0
IND0000606,67,Retired,51246,607,4,59,17,199,38.7,72,0
IND0000607,30,Employed_PT,18652,786,0,0,69,69,3.9,100,0
IND0000608,24,Employed_FT,40268,662,0,0,20,20,36.2,74,0
IND0000609,18,Employed_PT,36416,661,0,0,5,5,30.6,76,0
IND0000610,62,Self_Employed,35536,725,0,0,129,129,19.9,94,0
IND0000611,50,Employed_FT,74078,678,2,24,35,39,32.9,80,0
IND0000612,40,Contract,92542,617,2,46,15,92,36.7,73,0
IND0000613,45,Employed_PT,39586,720,0,0,186,186,32.3,99,0
IND0000614,25,Employed_FT,66722,666,0,0,33,33,25.9,82,0
IND0000615,75,Retired,20062,728,0,0,136,136,3.6,100,0
IND0000616,43,Employed_FT,50361,740,0,0,116,116,6.3,100,0
IND0000617,43,Self_Employed,250000,840,0,0,67,67,0,100,0
IND0000618,51,Student,10671,651,0,0,67,67,49.1,86,0
IND0000619,48,Contract,101681,646,0,0,27,27,41.2,62,0
IND0000620,44,Employed_FT,46715,569,3,47,13,58,46.8,50,0
IND0000621,30,Employed_FT,54482,653,0,0,101,101,33.9,88,0
IND0000622,48,Employed_FT,81951,697,0,0,113,113,27,89,0
IND0000623,67,Retired,50948,722,0,0,124,124,17.4,100,0
IND0000624,60,Employed_FT,98143,770,0,0,176,176,11.1,100,0
IND0000625,63,Employed_FT,40527,333,12,180,2,46,84,2,1
IND0000626,34,Employed_FT,39275,664,0,0,78,78,53.5,89,0
IND0000627,27,Employed_FT,38004,561,6,98,3,32,32.3,57,0
IND0000628,39,Employed_FT,53199,698,0,0,20,20,12,89,0
IND0000629,42,Retired,33437,643,0,0,187,187,31.3,85,0
IND0000630,56,Employed_PT,67289,799,0,0,242,242,0.6,100,0
IND0000631,18,Student,14695,696,0,0,3,3,39,87,0
IND0000632,62,Employed_FT,98653,739,0,0,189,189,26,96,0
IND0000633,39,Employed_FT,74484,796,0,0,112,112,0,100,0
IND0000634,35,Employed_FT,35278,620,0,0,17,17,24.6,78,0
IND0000635,27,Employed_FT,56157,631,0,0,67,67,50.4,79,0
IND0000636,18,Employed_FT,63344,725,0,0,4,4,42.2,100,0
IND0000637,53,Self_Employed,111455,676,0,0,128,128,50.1,87,0
IND0000638,42,Self_Employed,43185,759,0,0,36,36,0,100,0
IND0000639,23,Employed_FT,22244,651,0,0,5,5,29.2,69,0
IND0000640,23,Unemployed,12417,679,0,0,14,14,35.6,82,0
IND0000641,36,Unemployed,17806,828,0,0,156,156,15,100,0
IND0000642,64,Employed_FT,65207,683,0,0,212,212,42.6,96,0
IND0000643,37,Employed_FT,64923,713,0,0,64,64,10.6,91,0
IND0000644,20,Employed_PT,47753,771,0,0,6,6,18.9,99,0
IND0000645,38,Employed_FT,57358,743,0,0,78,78,20.2,92,0
IND0000646,37,Self_Employed,56141,646,0,0,102,102,41.9,79,0
IND0000647,18,Employed_PT,26942,546,5,28,2,2,38.9,57,0
IND0000648,40,Employed_FT,36677,614,1,12,17,156,54.2,63,0
IND0000649,38,Employed_FT,69205,801,0,0,76,76,11.8,100,0
IND0000650,51,Employed_FT,66080,684,0,0,114,114,21.1,96,0
IND0000651,67,Employed_PT,86896,726,0,0,116,116,24.5,99,0
IND0000652,57,Self_Employed,62692,672,0,0,210,210,31.7,83,0
IND0000653,37,Self_Employed,82963,761,0,0,118,118,3,100,0
IND0000654,26,Employed_FT,90370,684,1,11,37,47,15.3,81,0
IND0000655,77,Retired,31280,612,0,0,64,64,54.3,73,1
IND0000656,42,Employed_FT,111073,607,0,0,14,14,40,58,0
IND0000657,41,Self_Employed,166296,459,8,134,0,87,79.7,24,0
IND0000658,41,Employed_FT,59446,601,2,80,19,52,39.8,70,1
IND0000659,44,Employed_FT,56718,741,0,0,93,93,27.5,84,0
IND0000660,39,Employed_FT,153257,766,0,0,67,67,21.5,96,0
IND0000661,33,Employed_FT,94844,742,0,0,27,27,26.5,95,0
IND0000662,33,Student,15798,698,0,0,75,75,26.1,94,0
IND0000663,41,Employed_FT,122809,659,0,0,144,144,45.9,88,0
IND0000664,33,Employed_FT,121217,750,0,0,74,74,10.7,96,0
IND0000665,31,Employed_FT,53984,724,0,0,102,102,30.5,96,0
IND0000666,42,Contract,69607,810,0,0,153,153,18.6,100,0
IND0000667,37,Employed_FT,81731,670,0,0,66,66,40.7,89,0
IND0000668,62,Employed_PT,42808,790,0,0,63,63,4.5,100,0
IND0000669,18,Unemployed,5000,721,0,0,4,4,22.4,93,0
IND0000670,56,Employed_FT,50943,735,0,0,124,124,29,100,0
IND0000671,58,Employed_FT,32446,556,0,0,129,129,74.6,65,0
IND0000672,18,Employed_PT,38291,755,0,0,4,4,10.8,96,0
IND0000673,36,Contract,25034,667,0,0,114,114,36,85,0
IND0000674,36,Employed_FT,65954,636,0,0,42,42,45,77,0
IND0000675,21,Student,30890,579,0,0,16,16,62.9,73,0
IND0000676,30,Self_Employed,153606,687,0,0,72,72,33.1,95,0
IND0000677,25,Self_Employed,20959,661,0,0,18,18,40.6,82,0
IND0000678,66,Retired,23331,641,0,0,107,107,40.1,90,0
IND0000679,54,Employed_FT,43378,598,0,0,89,89,54.9,68,0
IND0000680,59,Employed_FT,45640,740,0,0,222,222,17.9,100,0
IND0000681,51,Employed_FT,36249,740,1,5,50,259,16.9,98,0
IND0000682,25,Employed_FT,59248,637,3,86,6,6,43.5,63,0
IND0000683,34,Unemployed,19715,759,0,0,26,26,32.9,99,0
IND0000684,48,Employed_FT,104440,669,0,0,124,124,25.7,87,0
IND0000685,24,Contract,34171,654,0,0,23,23,34.5,91,0
IND0000686,51,Self_Employed,58366,625,0,0,178,178,56.5,82,0
IND0000687,38,Employed_FT,64372,628,0,0,170,170,46.9,74,0
IND0000688,36,Employed_PT,35493,806,0,0,183,183,0,100,0
IND0000689,51,Employed_FT,112772,761,0,0,79,79,25,100,0
IND0000690,47,Retired,44268,587,0,0,132,132,50,62,0
IND0000691,36,Contract,40165,706,0,0,100,100,15.6,98,0
IND0000692,57,Employed_FT,31193,690,0,0,190,190,35.7,92,0
IND0000693,26,Employed_FT,112409,660,0,0,19,19,38.1,75,0
IND0000694,50,Employed_FT,48977,659,0,0,135,135,44.4,82,0
IND0000695,49,Employed_FT,84226,727,0,0,50,50,28.5,94,0
IND0000696,37,Employed_FT,29168,740,0,0,121,121,25.5,96,0
IND0000697,46,Employed_FT,70098,666,2,36,34,116,18,82,0
IND0000698,23,Self_Employed,65030,662,2,13,25,25,43.4,84,0
IND0000699,54,Employed_FT,75028,684,0,0,113,113,52.4,81,0
IND0000700,38,Contract,250000,776,0,0,54,54,7.8,91,0
IND0000701,34,Contract,35502,712,0,0,66,66,17.2,92,0
IND0000702,56,Employed_FT,105210,706,0,0,132,132,36.6,87,0
IND0000703,31,Contract,62377,714,0,0,73,73,32.8,94,0
IND0000704,21,Student,9323,689,0,0,14,14,27.4,83,0
IND0000705,19,Student,19147,663,0,0,3,3,38.3,70,0
IND0000706,49,Self_Employed,73123,721,0,0,33,33,46.1,99,0
IND0000707,23,Employed_FT,76624,611,0,0,31,31,33.3,71,0
IND0000708,66,Retired,109596,660,3,25,28,164,22.7,83,0
IND0000709,18,Unemployed,11901,675,0,0,2,2,37.5,85,0
IND0000710,65,Contract,44912,625,0,0,105,105,34.4,69,0
IND0000711,44,Self_Employed,115489,583,0,0,95,95,54.8,63,0
IND0000712,40,Employed_PT,64739,723,0,0,117,117,16.2,79,0
IND0000713,33,Employed_FT,35112,563,0,0,55,55,54.5,49,0
IND0000714,47,Employed_FT,48796,598,0,0,184,184,45.9,79,0
IND0000715,40,Employed_PT,48381,729,0,0,57,57,11.5,100,0
IND0000716,56,Employed_FT,66653,690,0,0,32,32,33.4,92,0
IND0000717,43,Employed_FT,49098,766,0,0,138,138,4.4,100,0
IND0000718,43,Employed_FT,75005,553,5,32,0,57,54.1,56,1
IND0000719,36,Self_Employed,100924,696,0,0,30,30,22.8,83,0
IND0000720,40,Employed_FT,58199,692,0,0,93,93,28.9,97,0
IND0000721,45,Self_Employed,66818,601,0,0,63,63,53.9,61,0
IND0000722,18,Student,10321,727,0,0,3,3,32.1,91,0
IND0000723,22,Student,7595,707,0,0,37,37,45.1,95,0
IND0000724,51,Employed_FT,47601,603,0,0,174,174,37.8,74,1
IND0000725,43,Employed_FT,68321,708,0,0,95,95,17.9,90,0
IND0000726,38,Unemployed,5077,719,0,0,203,203,16.9,100,0
IND0000727,41,Employed_FT,50978,647,0,0,47,47,43,81,0
IND0000728,46,Employed_FT,60721,597,0,0,63,63,41.8,63,0
IND0000729,33,Employed_FT,108972,737,0,0,72,72,22.4,98,0
IND0000730,30,Employed_FT,65670,816,0,0,24,24,5.3,100,0
IND0000731,44,Employed_FT,36675,644,0,0,162,162,43.9,81,0
IND0000732,27,Employed_FT,63113,776,0,0,43,43,0,100,0
IND0000733,47,Retired,30134,554,6,113,0,45,41,49,1
IND0000734,18,Employed_FT,72568,680,0,0,3,3,24.3,87,0
IND0000735,55,Employed_FT,66564,743,0,0,17,17,19,88,0
IND0000736,48,Employed_FT,20234,655,4,50,22,44,30,75,0
IND0000737,45,Employed_FT,250000,739,0,0,136,136,31.9,93,0
IND0000738,55,Employed_FT,82248,756,0,0,106,106,34.1,100,0
IND0000739,64,Self_Employed,104135,831,0,0,181,181,2.2,100,0
IND0000740,55,Unemployed,5413,695,0,0,106,106,25.9,96,0
IND0000741,18,Student,5425,529,3,30,3,3,45.3,60,0
IND0000742,23,Contract,41294,679,0,0,35,35,16.7,93,0
IND0000743,32,Employed_FT,91999,820,0,0,114,114,0,100,0
IND0000744,41,Employed_FT,90980,703,0,0,75,75,23,99,0
IND0000745,48,Employed_FT,71905,634,0,0,69,69,41.3,82,0
IND0000746,31,Employed_FT,31919,622,0,0,17,17,59.6,61,0
IND0000747,44,Unemployed,5000,565,0,0,71,71,54.4,62,0
IND0000748,30,Employed_FT,60066,697,0,0,46,46,31,87,0
IND0000749,32,Employed_FT,51610,720,0,0,75,75,38.1,100,0
IND0000750,21,Contract,20928,617,0,0,4,4,51.3,75,1
IND0000751,28,Contract,72330,678,0,0,52,52,38.5,89,0
IND0000752,22,Employed_FT,25004,525,6,66,0,12,35.9,55,0
IND0000753,27,Unemployed,16060,675,0,0,10,10,31.5,88,0
IND0000754,56,Employed_FT,40164,727,0,0,120,120,29.2,94,0
IND0000755,28,Contract,46877,646,0,0,41,41,45.4,77,0
IND0000756,78,Employed_FT,148528,815,0,0,172,172,5.9,100,0
IND0000757,48,Contract,40286,643,0,0,98,98,50.1,77,1
IND0000758,44,Employed_PT,78735,725,0,0,203,203,21.5,92,0
IND0000759,29,Employed_FT,155217,780,0,0,30,30,13.8,91,0
IND0000760,51,Employed_PT,38462,663,0,0,186,186,70.8,90,0
IND0000761,33,Employed_FT,77511,689,0,0,59,59,36.1,80,0
IND0000762,43,Employed_FT,92681,505,6,111,1,168,64.1,37,1
IND0000763,77,Retired,73768,808,0,0,80,80,4.6,100,0
IND0000764,40,Unemployed,15337,700,0,0,97,97,43.3,93,0
IND0000765,57,Employed_FT,60557,717,0,0,119,119,16.3,100,0
IND0000766,31,Employed_FT,30549,711,0,0,65,65,22.3,100,0
IND0000767,41,Employed_FT,32879,663,0,0,95,95,25.3,83,0
IND0000768,66,Contract,214692,743,0,0,89,89,38.9,83,0
IND0000769,32,Employed_FT,81214,753,0,0,61,61,44.4,94,0
IND0000770,66,Employed_FT,61482,653,0,0,245,245,45.4,84,0
IND0000771,51,Contract,133316,812,0,0,39,39,0,100,0
IND0000772,33,Employed_FT,41014,638,0,0,49,49,34,76,0
IND0000773,50,Employed_FT,80273,520,6,53,0,89,62,46,1
IND0000774,55,Employed_PT,37197,657,2,14,34,193,13,81,1
IND0000775,50,Unemployed,21081,834,0,0,324,324,7.8,100,0
IND0000776,19,Employed_FT,39636,422,11,142,0,7,73.3,18,1
IND0000777,31,Employed_FT,38984,678,0,0,44,44,38.3,80,0
IND0000778,38,Unemployed,7577,694,0,0,31,31,12.9,88,0
IND0000779,40,Employed_FT,45833,696,0,0,41,41,24.2,93,0
IND0000780,50,Self_Employed,77595,709,0,0,239,239,33,85,0
IND0000781,43,Contract,20180,677,0,0,39,39,30.9,90,0
IND0000782,22,Student,6251,630,0,0,6,6,53.3,73,0
IND0000783,46,Employed_PT,35129,711,0,0,36,36,22,88,0
IND0000784,50,Self_Employed,61899,530,6,73,0,107,52.7,41,0
IND0000785,49,Unemployed,14220,688,0,0,158,158,39,96,0
IND0000786,56,Employed_FT,68050,645,0,0,45,45,37.4,79,0
IND0000787,53,Employed_FT,209946,716,0,0,127,127,28.4,90,0
IND0000788,47,Contract,58018,719,0,0,150,150,14.9,100,0
IND0000789,40,Employed_FT,45683,416,12,82,3,56,34.4,27,1
